	moduleColor	GS.Subtypes_num	p.GS.Subtypes_num	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.grey	p.MM.grey	MM.turquoise	p.MM.turquoise
BLM|641	blue	0.632414985624622	2.6893776194257e-24	0.831182346695677	1.19450331350624e-53	-0.438636845470222	4.75741986919303e-11	0.0396750978591548	0.572203097628647	-0.697073097613857	3.73733726923114e-31
CENPF|1063	blue	0.631077941712524	3.58490258787787e-24	0.947472545847659	1.86812385628868e-102	-0.556327203121786	4.70801587631899e-18	0.185859142576415	0.00762784433221421	-0.816927789695189	2.05765841607118e-50
SKA1|220134	blue	0.629351990861389	5.18458992184609e-24	0.949401583645436	4.62228768231995e-104	-0.548566398864319	1.67029889536894e-17	0.151728422059976	0.0298763479888166	-0.805436436804241	5.28838652912641e-48
PLK1|5347	blue	0.627734063813231	7.31159698737337e-24	0.959107522936886	3.09975405825095e-113	-0.613224024388458	1.46129853890932e-22	0.153425200986352	0.0280703141309366	-0.80053875308095	5.0360186917637e-47
KIF18B|146909	blue	0.627662655089772	7.42303425222725e-24	0.944365092885457	5.44460963337485e-100	-0.550194959920246	1.28401216724734e-17	0.121781977677088	0.0819519826375349	-0.802011182635752	2.57466653518143e-47
NUF2|83540	blue	0.626257266094355	9.98905312658572e-24	0.954136383657895	2.74656477468917e-108	-0.585774411733239	2.81845619116044e-20	0.177068042459789	0.011090713928132	-0.825951215156748	1.99057329941075e-52
ORC1L|4998	blue	0.625913225153989	1.07396428447696e-23	0.876294705486723	2.64141750485508e-66	-0.37220302826368	3.90108977746141e-08	0.101517280378962	0.147515594587676	-0.745589984840525	1.23691518810318e-37
DLGAP5|9787	blue	0.625791907340879	1.10173225410176e-23	0.957236708029926	2.64219308150145e-111	-0.552396831719396	8.97721160629315e-18	0.184817321778999	0.00798049418014412	-0.821358389904956	2.18011388214126e-51
CDC45|8318	blue	0.625574404409274	1.15329304424623e-23	0.917077746111206	5.22276087388364e-83	-0.479224609646069	3.62045620847243e-13	0.132281508679834	0.0586618770407725	-0.789170088769151	7.4554516927332e-45
DIAPH3|81624	blue	0.625560740670005	1.15661015714729e-23	0.871627393584787	8.84854194439831e-65	-0.513938342108296	3.24477716473045e-15	0.0998029756715129	0.154509974723221	-0.713869269793978	3.03428112876805e-33
POLQ|10721	blue	0.624587845803977	1.41854148700048e-23	0.898591525067344	1.48227508974581e-74	-0.516312118130571	2.30414676173567e-15	0.0699664257642277	0.318830796645029	-0.752791415155244	1.00912887138951e-38
TPX2|22974	blue	0.619712975641284	3.90313299471614e-23	0.968040006619516	6.6625893488741e-124	-0.660762239712065	4.28846571443153e-27	0.140654812454908	0.0442655629048684	-0.811993073579923	2.33641969921828e-49
AURKB|9212	blue	0.617195161512487	6.53810250050527e-23	0.931234490681145	6.07645280945574e-91	-0.485978829147879	1.50761447657865e-13	0.151147925169306	0.030516570893734	-0.783762960988869	7.2156548487401e-44
HJURP|55355	blue	0.61654423267617	7.46525581397687e-23	0.963651682065175	2.50481005584843e-118	-0.594396236923169	5.69713469100536e-21	0.15779411905553	0.0238443439840412	-0.816791309821387	2.20284251859343e-50
PRR11|55771	blue	0.613358666703479	1.42225355084117e-22	0.832860974727295	4.74464842222778e-54	-0.557585467009682	3.82224523456265e-18	0.0692833359789297	0.323589999230259	-0.641151489014855	3.96993949604596e-25
FAM72A|729533	blue	0.610688968336974	2.42742937450144e-22	0.869636026417674	3.797320801244e-64	-0.639634970760856	5.55818366208954e-25	0.155760581715533	0.0257378527331625	-0.665944757961598	1.22378933249827e-27
SHCBP1|79801	blue	0.60833307564407	3.87444290561021e-22	0.929793838972361	4.62788445661046e-90	-0.56559068787155	9.93945424600325e-19	0.173178642115009	0.0130218788374547	-0.769575456713665	2.06698928325307e-41
CLSPN|63967	blue	0.607981031394804	4.15344207800271e-22	0.91276574050855	7.16612253383782e-81	-0.623650945368017	1.72553285141723e-23	0.136375148556387	0.0512030227441572	-0.749581203708363	3.11678006929364e-38
PRC1|9055	blue	0.607606164955383	4.47222371069137e-22	0.937500551998987	5.15077939836873e-95	-0.601135518135798	1.57849511613914e-21	0.113666941446166	0.104637493233952	-0.801381267814092	3.43296294840413e-47
CENPI|2491	blue	0.607255210569231	4.79238612374498e-22	0.867065319245811	2.40373370808246e-63	-0.651437413927353	3.84999022079909e-26	0.120298594330053	0.0857735070697555	-0.688001788287174	4.39065769938187e-30
KIF11|3832	blue	0.605897748027585	6.25675824645263e-22	0.940575754469865	3.59962179915978e-97	-0.548077584023822	1.80699956199062e-17	0.176714322453687	0.0112552527956632	-0.83371067612833	2.96161219235321e-54
NDC80|10403	blue	0.605254579906076	7.09612666553684e-22	0.946472171114446	1.20455819021369e-101	-0.578799071757081	9.92802376345008e-20	0.127555188573826	0.0683644446355988	-0.78326819353806	8.85243024616262e-44
TRIP13|9319	blue	0.602583150403907	1.1933970064263e-21	0.897444113010887	4.37313235261093e-74	-0.488127594594208	1.13628137979168e-13	0.0839161437032189	0.231594846847136	-0.756318184713994	2.86518745184183e-39
ORC6L|23594	blue	0.601915904002479	1.35782689875282e-21	0.882344155802254	2.24202688987556e-68	-0.458928987518246	4.49859408846146e-12	0.0881047901268054	0.209043684607128	-0.761222754826068	4.79793681682536e-40
IQGAP3|128239	blue	0.601504534893912	1.47007924963179e-21	0.947565072700033	1.56942752442756e-102	-0.593306886264423	6.99094077950009e-21	0.127151670382995	0.0692502016992311	-0.789417285115412	6.70988608434234e-45
KIFC1|3833	blue	0.599794706495041	2.04263619782976e-21	0.929892992614744	4.02996411492198e-90	-0.483364172417358	2.12113580525468e-13	0.137892936808791	0.0486458174599884	-0.816395948487817	2.68299773267832e-50
CCNB2|9133	blue	0.598537553989509	2.59823291247174e-21	0.956431267397918	1.68545708840328e-110	-0.536352166910346	1.1482308345019e-16	0.158695210596352	0.0230444244427315	-0.8143570758843	7.36191728286947e-50
KIF23|9493	blue	0.598323595913008	2.70654560966278e-21	0.936290809256079	3.38824728893981e-94	-0.522173321373544	9.78170043942331e-16	0.162427705002504	0.0199725201963506	-0.815638766339901	3.90889150434892e-50
CKAP2L|150468	blue	0.594728312143626	5.3517495969255e-21	0.953293533123293	1.67065881880185e-107	-0.619576056271542	4.01465874746276e-23	0.162595441972411	0.0198432255692405	-0.809887113343064	6.44803347936277e-49
DEPDC1B|55789	blue	0.59454337246553	5.54148319356715e-21	0.93633817570986	3.14953382092339e-94	-0.576867184187846	1.39965783381362e-19	0.139248971466236	0.0464520289732369	-0.789557566698024	6.32004384638959e-45
ERCC6L|54821	blue	0.594361526687504	5.73447489642516e-21	0.942802507299365	8.36074880644633e-99	-0.565836923900129	9.53055196169773e-19	0.176705398603005	0.0112594315549261	-0.828223582108444	5.93361183275183e-53
TROAP|10024	blue	0.591021984815666	1.07120037486637e-20	0.952995457114254	3.13849005853489e-107	-0.562575716637139	1.65777795839799e-18	0.130375011705742	0.0624295910212996	-0.814301397938163	7.56634579577337e-50
SGOL1|151648	blue	0.589762764847538	1.35326987741565e-20	0.93275027336277	6.83914728409574e-92	-0.558266534395964	3.41320891614795e-18	0.158854139424388	0.0229057663093733	-0.797731771112106	1.78169522011822e-46
FAM54A|113115	blue	0.58902644768143	1.55074020320391e-20	0.920288887967942	1.12001230938521e-84	-0.589664091783605	1.37822589119983e-20	0.163240273810091	0.0193529087301234	-0.754833820770988	4.88001123532666e-39
NMU|10874	blue	0.588040136385848	1.86012597648894e-20	0.641880498114083	3.37470550254159e-25	-0.32678595806701	1.73387199660953e-06	-0.000368233521686436	0.995819053735263	-0.51333092939737	3.54032432711731e-15
KIF20A|10112	blue	0.586984811738942	2.25827201649009e-20	0.960402768131903	1.26198519247382e-114	-0.588109264292988	1.83659751950111e-20	0.185105567317176	0.00788150305831375	-0.807771086268953	1.76565466856824e-48
KIF15|56992	blue	0.58492201751046	3.2926233433211e-20	0.911048804861714	4.7388687627101e-80	-0.582657769711975	4.96555841680798e-20	0.0957895177811725	0.171859066629424	-0.756515373245543	2.66873627501903e-39
CDCA5|113130	blue	0.58483821206624	3.34326522421047e-20	0.955477627533673	1.44576136777458e-109	-0.542528208484007	4.37456159323176e-17	0.160543850571958	0.0214754996821067	-0.804813147308972	7.07004772955794e-48
ABLIM3|22885	blue	-0.584726898093283	3.41171309310154e-20	-0.691139765099389	1.89176286749341e-30	0.250829419698766	0.000286139660005519	-0.0669341234830097	0.340306109533841	0.669367544981639	5.27243724412071e-28
NCAPH|23397	blue	0.584594898693625	3.49466392153633e-20	0.941680745716804	5.66821988854784e-98	-0.558428979551089	3.32217003592358e-18	0.14407363923191	0.0393057242838763	-0.780869045927728	2.36760101304758e-43
GINS1|9837	blue	0.58091618469007	6.79620874447532e-20	0.915597304352117	2.91466946429141e-82	-0.518826128713829	1.59876849358611e-15	0.160822534915288	0.0212471773375323	-0.824122984753948	5.20457342562125e-52
BUB1B|701	blue	0.578685260056102	1.01315857490113e-19	0.939738870347526	1.42591811241803e-96	-0.530881495940431	2.65563180032844e-16	0.194953310782323	0.00509182276541506	-0.820924163122078	2.72403766885365e-51
CDCA2|157313	blue	0.577463094365662	1.25926528392807e-19	0.907081016193003	3.23315028904838e-78	-0.452976189729123	9.13266617033264e-12	0.111299846428072	0.112112961596494	-0.761110399683598	5.00083470711795e-40
MYBL2|4605	blue	0.576060000865558	1.614554696937e-19	0.928313312504134	3.56581544091336e-89	-0.531725220456167	2.33580354272857e-16	0.114284372798512	0.102753669221946	-0.75565733665757	3.6334518425103e-39
E2F1|1869	blue	0.57135571798674	3.68294404094588e-19	0.876385071257667	2.46435504830365e-66	-0.565132909519021	1.0745845839876e-18	0.0853428040960758	0.223728938357301	-0.726048820302094	7.40500899375806e-35
TOP2A|7153	blue	0.570464316138259	4.29947277966238e-19	0.922536039941339	6.90531791103128e-86	-0.561287714151699	2.05943755100351e-18	0.194775171651045	0.00513315369760193	-0.797389429793697	2.0757079782327e-46
AGTR1|185	blue	-0.567448322293454	7.23349447239801e-19	-0.575308261911445	1.84361148114014e-19	0.183440210747213	0.00846884333927963	-0.0350411189968857	0.617921796059173	0.545577616603288	2.69659643159853e-17
UBE2C|11065	blue	0.566817704677378	8.05930605250453e-19	0.958406199153878	1.6805649918256e-112	-0.589496664553784	1.42160812928642e-20	0.17452914297764	0.0123202463692452	-0.805938996594604	4.18134692402975e-48
UBE2T|29089	blue	0.566464926869419	8.56087781318318e-19	0.959491452133842	1.21331489344304e-113	-0.623323455948769	1.84754590140969e-23	0.195771936925593	0.00490570248213041	-0.848280332848926	5.90177979799339e-58
KIF18A|81930	blue	0.563887131493684	1.32791437893894e-18	0.899484968884964	6.32633734917096e-75	-0.470983367759415	1.02762641826961e-12	0.17891951097834	0.0102636106593176	-0.804177142282086	9.49785461441026e-48
C1orf135|79000	blue	0.563778789590413	1.35252925365434e-18	0.862911582250059	4.37580010001137e-62	-0.52925620313258	3.39694787075093e-16	0.116019570072045	0.0976026110135129	-0.749141117928074	3.6330149434728e-38
SLC7A5|8140	blue	0.561970901730064	1.83578491786847e-18	0.721456397429133	3.07342087448055e-34	-0.229226813015793	0.000946068803156517	0.0559248701489753	0.425770738676561	-0.675269669611201	1.20186932189599e-28
BIRC5|332	blue	0.560354516388512	2.40857766277288e-18	0.924764855034795	4.00230122487035e-87	-0.544973498445444	2.96901257811995e-17	0.111642702873642	0.111005005260184	-0.769080494505922	2.49958452334364e-41
NEIL3|55247	blue	0.560120093781729	2.5050244522205e-18	0.942446380645104	1.54146892469968e-98	-0.607523404441778	4.54577576372729e-22	0.158721689678117	0.0230212725440374	-0.818820777590184	7.94530311716167e-51
FAM64A|54478	blue	0.560023592459548	2.54581785132505e-18	0.915647366145416	2.7514673216363e-82	-0.479869585846762	3.33265689459995e-13	0.101494437978677	0.14760718544113	-0.78039386195677	2.87270337394945e-43
MKI67|4288	blue	0.559483282822763	2.78653291165236e-18	0.943667024878671	1.86256166077905e-99	-0.567259854532904	7.47119518991004e-19	0.164859987084934	0.0181674039281754	-0.780209392564191	3.09625528034755e-43
FANCI|55215	blue	0.558053005394803	3.5366030542526e-18	0.898170213376415	2.20854456396861e-74	-0.523315222972721	8.26197533162739e-16	0.100677252662707	0.150912295743086	-0.78729956863388	1.6472064688448e-44
RAD51|5888	blue	0.556814235845283	4.343563534858e-18	0.931407474655051	4.7477804313922e-91	-0.565465468196516	1.01539419940084e-18	0.157125014483169	0.024453684924041	-0.785077709663819	4.1802493729906e-44
NOVA1|4857	blue	-0.553423998644793	7.59001194350649e-18	-0.708132923564783	1.63191732103392e-32	0.418579836067026	4.22007858749691e-10	-0.09853093920532	0.159859432935304	0.63624583495599	1.17113903012792e-24
C9orf140|89958	blue	0.55214719806584	9.35018891996056e-18	0.764751280527312	1.29133626769035e-40	-0.204415074275179	0.00328222964392692	0.0938073438268746	0.180943393997146	-0.723726096136611	1.52651747472795e-34
AURKA|6790	blue	0.551548016372786	1.03084634418913e-17	0.950517734143849	5.08532055889734e-105	-0.656753716105259	1.11219274342734e-26	0.119619928348578	0.0875689238920317	-0.808909951074978	1.02832264210846e-48
CASC5|57082	blue	0.549187758338822	1.5110753898141e-17	0.905025710735342	2.67595778041317e-77	-0.584828584135111	3.34913189466063e-20	0.179997680252935	0.00980749354956623	-0.774952575911183	2.54246695995872e-42
SPAG5|10615	blue	0.549019459225665	1.55267111576774e-17	0.920932862456611	5.08315357684152e-85	-0.617535761108112	6.09905673726367e-23	0.150428652361615	0.0313260402353901	-0.787132834562414	1.76712501965776e-44
KIF4A|24137	blue	0.54625839805013	2.41888398645396e-17	0.971705161900632	3.4256268633655e-129	-0.625331780339452	1.21360976849949e-23	0.176745088203627	0.0112408566385519	-0.828874382449324	4.1816486126351e-53
OIP5|11339	blue	0.54318272976089	3.94470348199414e-17	0.922573653014294	6.58596848377503e-86	-0.547711368166091	1.9165353766694e-17	0.18356726159437	0.00842270344562328	-0.813710330771073	1.01138792381212e-49
ESPL1|9700	blue	0.538909516618071	7.7184997794917e-17	0.905736698075771	1.29525542848373e-77	-0.463351408967904	2.63471308602185e-12	0.125204835689136	0.0736560237623096	-0.78855225466354	9.69557958383635e-45
WDR62|284403	blue	0.538870627007553	7.76545680555911e-17	0.913193235501083	4.45023371114455e-81	-0.535465189239374	1.31678998628615e-16	0.0969801143163471	0.166567931454891	-0.825368999296608	2.70665321090304e-52
ARHGAP11A|9824	blue	0.538630881900894	8.06117184126212e-17	0.883398006117554	9.51014357358907e-69	-0.614803175295677	1.06275755140027e-22	0.106147726935165	0.129824648862282	-0.701562659838124	1.06682680808663e-31
RRM2|6241	blue	0.538185786365204	8.63968197606167e-17	0.946381869784403	1.42273959941223e-101	-0.587005471660659	2.2497287628642e-20	0.169982922260944	0.0148235116645259	-0.798324056197055	1.36700101877992e-46
E2F7|144455	blue	0.537517200067711	9.58578179715354e-17	0.891054554600285	1.44340521372894e-71	-0.492116975963994	6.68651267499964e-14	0.14356302311168	0.0400153185668589	-0.786222759384918	2.59039922847257e-44
GTSE1|51512	blue	0.537155367431408	1.01393402345593e-16	0.930702086362769	1.29334850799236e-90	-0.567227702279312	7.51250399072843e-19	0.128945763522485	0.0653825840180652	-0.768391874440666	3.25346122717772e-41
HMMR|3161	blue	0.534996809012974	1.41533483771201e-16	0.944863266041576	2.24150834644474e-100	-0.600384082980779	1.8240938729589e-21	0.179063162975801	0.0102017762974572	-0.813048056723559	1.39829963677022e-49
TACC3|10460	blue	0.53381915655764	1.69609502946825e-16	0.899635998155952	5.47395641912152e-75	-0.62469939608872	1.38577534470448e-23	0.102855590507996	0.142224319926647	-0.717065618879854	1.16705030514738e-33
CDC6|990	blue	0.527246373379731	4.59744918769875e-16	0.900348916510002	2.75589810707393e-75	-0.541699367965557	4.98515108575744e-17	0.191882882263367	0.0058476488935858	-0.78308928622473	9.53038175051961e-44
E2F8|79733	blue	0.523572465089244	7.95291478721693e-16	0.92819142077394	4.21034397986805e-89	-0.545392459282087	2.77737838005283e-17	0.171014023223548	0.0142197405514281	-0.763661405430374	1.94162688964903e-40
TYMS|7298	blue	0.521457987295202	1.08695501203888e-15	0.875998729591288	3.31412817027098e-66	-0.42486276938293	2.16290193710681e-10	0.112418437048574	0.108529858162476	-0.71942146045328	5.72209871307755e-34
HELLS|3070	blue	0.521350748213356	1.10425143059978e-15	0.826493296330976	1.4937438346712e-52	-0.352023878663875	2.26653506735876e-07	0.205039545930015	0.00318632001308627	-0.778755952115986	5.57403687848368e-43
CDT1|81620	blue	0.5196850388604	1.41012202365147e-15	0.82940499117404	3.14026968006656e-53	-0.302526531090244	1.03951713086628e-05	0.113626956845211	0.10476042120241	-0.746395955258442	9.38333424488561e-38
LMNB1|4001	blue	0.517865844535015	1.83894447116902e-15	0.943001683497712	5.92795148724225e-99	-0.500805881304028	2.05665778045295e-14	0.196411496724456	0.00476456925103494	-0.816908044132489	2.07806312000967e-50
ECT2|1894	blue	0.516274052126132	2.31687941182775e-15	0.876848900670875	1.72448570434127e-66	-0.561279738180035	2.06220021076775e-18	0.173450961604259	0.0128776401154035	-0.777975570503609	7.62895853904833e-43
EPR1|8475	blue	0.515343715409644	2.65034852246713e-15	0.921654315910455	2.08105826840491e-85	-0.53511587358822	1.38962089280205e-16	0.146842430753508	0.0356400690468493	-0.779172604426064	4.71164906182992e-43
NUSAP1|51203	blue	0.514908712512136	2.82194260076531e-15	0.956656413204284	1.00764153148318e-110	-0.592157033461327	8.66936161226153e-21	0.196194102646139	0.00481212756379313	-0.827828155996621	7.33407090516517e-53
PLAC1|10761	blue	-0.512968482914501	3.72904292964756e-15	0.712015005069816	5.25037340788959e-33	-0.622338299290059	2.26800517297595e-23	0.272932669986631	7.51568139387034e-05	-0.692420926998894	1.33730674220857e-30
CREB3L1|90993	blue	-0.511542518852448	4.57165072818533e-15	0.541241097626775	5.35778483041678e-17	-0.550063816791823	1.31156660445776e-17	0.371045050624417	4.32985594799588e-08	-0.496715661672087	3.59753339723698e-14
CA9|768	blue	0.508940562583118	6.61385441356384e-15	0.54577973833402	2.61103882283006e-17	-0.276936155377175	5.82523947529972e-05	0.170874447835444	0.0143001890697318	-0.442619809055449	3.03125218851094e-11
CADM2|253559	blue	-0.503202628458458	1.47690022454618e-14	-0.590476486413522	1.1854988010202e-20	0.175054008740627	0.0120566637224201	-0.0819785497631425	0.242587014653103	0.537083393690876	1.0253123214183e-16
CCNB1|891	blue	0.497560279763314	3.20718040815354e-14	0.949006607815084	9.97394043790233e-104	-0.587230338626169	2.15876892220071e-20	0.193322333322948	0.00548162994854389	-0.846432203182472	1.82613453795086e-57
ULBP1|80329	blue	0.493807270091468	5.32994241721195e-14	0.658265022166785	7.77822625730594e-27	-0.370037167247178	4.7396526688189e-08	0.136089273534631	0.0516969608001024	-0.552828906444052	8.36579549372981e-18
LOC100190938|100190938	blue	-0.488996929282752	1.01288020427735e-13	-0.670410801509551	4.06985361420404e-28	0.307528739854983	7.27786938082798e-06	-0.152722506237145	0.0288065970602133	0.62651172415643	9.46731261930039e-24
NEK2|4751	blue	0.487337565328879	1.26106288173195e-13	0.962041911972798	1.87746868690898e-116	-0.606128467723514	5.9800804901338e-22	0.222744107420189	0.00132672487843886	-0.848275905898581	5.91787586350861e-58
GPRASP1|9737	blue	-0.486854311049765	1.34387557442823e-13	-0.863886141207729	2.23428504567093e-62	0.793178942384631	1.32651449806306e-45	-0.143496749498545	0.0401082038788704	0.82097453350084	2.65463852422455e-51
FAM111B|374393	blue	0.485708472018154	1.56199931993947e-13	0.894897788412084	4.61231875792812e-73	-0.452586121250692	9.5618407563501e-12	0.216386028711285	0.00183175659391918	-0.778694543401532	5.7136697069655e-43
BRIP1|83990	blue	0.484351605866034	1.86517159649104e-13	0.801757833073532	2.8908715305043e-47	-0.425112552523185	2.10558286349782e-10	0.105573530787968	0.131925180963452	-0.729836626113384	2.23972858687741e-35
SCN2B|6327	blue	-0.483770549042957	2.01189509437305e-13	-0.733430581561882	7.06724054557687e-36	0.788735797167827	8.96845417540261e-45	-0.0348833524625199	0.619505899940912	0.71637188794925	1.43760378882856e-33
PDGFD|80310	blue	-0.483072031587837	2.20321947804324e-13	-0.786988755060126	1.87766326897231e-44	0.61729532628894	6.40585985796385e-23	-0.091210021325828	0.193376170688599	0.750629994039215	2.16033388479445e-38
PTTG1|9232	blue	0.482229373632317	2.45771910752301e-13	0.950565544242641	4.62131272737706e-105	-0.581283344408591	6.36209312005076e-20	0.212736764585756	0.00219544769100415	-0.794383919012601	7.83610029105351e-46
SLC24A2|25769	blue	-0.481608712944381	2.66327851498829e-13	0.666992677268269	9.46803980412791e-28	-0.618852508165991	4.6580717370326e-23	0.230920936107363	0.000864706167262354	-0.636992009161311	9.94700116405461e-25
PKMYT1|9088	blue	0.48073800925542	2.98013686178554e-13	0.941388526436948	9.27404582701842e-98	-0.566795455637964	8.09006965283651e-19	0.180315174568327	0.00967664049914523	-0.822552288209056	1.17801942022713e-51
KPNA2|3838	blue	0.475307866540114	5.96490225697224e-13	0.904006056653378	7.50062345069661e-77	-0.632057405892236	2.90465716495334e-24	0.143345127485237	0.0403213915387616	-0.750314826026299	2.41234975545789e-38
CIT|11113	blue	0.473706586028918	7.30234918205293e-13	0.895034309647899	4.07130917352669e-73	-0.537429651012148	9.71694463344886e-17	0.0900538898913798	0.199106285195868	-0.757754270226858	1.70538403085862e-39
C1QTNF6|114904	blue	-0.471882793433197	9.18281258404382e-13	0.726615245738791	6.20040053418412e-35	-0.588659698902961	1.65938431228258e-20	0.207469385971524	0.00283678571744499	-0.668132410777889	7.1537659777453e-28
UBE2S|27338	blue	0.469175931769202	1.28703454615307e-12	0.866542914917221	3.48095158113088e-63	-0.523526038141294	8.00784516569317e-16	0.133270212628945	0.0567829892089584	-0.755967256969528	3.25070902826227e-39
LOC283867|283867	blue	-0.468704417085536	1.36457620022571e-12	0.66102352301003	4.02813537308927e-27	-0.590749548059564	1.12686293220328e-20	0.232783962471849	0.000782700186697952	-0.657309913699825	9.75281169348195e-27
CENPK|64105	blue	0.466683570149353	1.7516672792509e-12	0.850453687672989	1.53346340457561e-58	-0.43524899513881	6.94838621462055e-11	0.154083487895589	0.0273952272478761	-0.755632164641719	3.66642293642503e-39
CDKN3|1033	blue	0.466489028676688	1.79413313507613e-12	0.946175045296564	2.08086442883467e-101	-0.627105123521271	8.35243182764194e-24	0.201594821660884	0.00374871123883685	-0.781793752402923	1.62284018777026e-43
EME1|146956	blue	0.466418546857091	1.80976439861724e-12	0.878028518665941	6.91051150994253e-67	-0.551198702603124	1.09108334077196e-17	0.136191712805579	0.0515195120328971	-0.782645397898386	1.14417665496059e-43
SLC14A1|6563	blue	-0.465065019266886	2.13699430306586e-12	-0.640155409845419	4.95301621537572e-25	0.492944010798354	5.9852737021929e-14	-0.157162181591857	0.024419489567243	0.538545970992681	8.16852619434713e-17
CCNE2|9134	blue	0.465011044359064	2.15117222156192e-12	0.896969462784671	6.816104818634e-74	-0.645747892369562	1.41504171447373e-25	0.214802462181897	0.00198223636829339	-0.785970736351975	2.87885908598858e-44
SPC24|147841	blue	0.464658426654262	2.24607554053493e-12	0.858222720725983	1.03466476240301e-60	-0.581436171621753	6.18952195790978e-20	0.0915537478467753	0.191695978952119	-0.710094944665834	9.22140671617467e-33
SLC16A12|387700	blue	-0.464596768816371	2.26308354683831e-12	-0.812612368429031	1.72920169205654e-49	0.731349169717277	1.38150789124916e-35	-0.0737269690631255	0.293449105728787	0.733367393436376	7.21319233471571e-36
PBK|55872	blue	0.464050402312636	2.41937659900025e-12	0.921105320508815	4.10920400040147e-85	-0.555612120345968	5.29798637059427e-18	0.176460752147496	0.0113745256915109	-0.806449269217978	3.29183376686643e-48
CTTNBP2|83992	blue	-0.459578561887672	4.16062423036879e-12	-0.774582294981398	2.9426011979528e-42	0.568729363578385	5.80317120664324e-19	-0.0988127971772159	0.158662272452016	0.776799173837799	1.22146861437828e-42
CDC25C|995	blue	0.456191834434041	6.24046318884246e-12	0.935252680018087	1.65695963606553e-93	-0.589450826074016	1.43371721630045e-20	0.211718149475158	0.00230808560795435	-0.82719299301445	1.02961230458825e-52
RAPGEF3|10411	blue	-0.455130260076674	7.07953751427202e-12	-0.842658400036742	1.75152681167565e-56	0.565588805413319	9.94264557204346e-19	-0.172184839587505	0.0135603666933797	0.827109230001794	1.07660891843159e-52
ASPN|54829	blue	-0.453489174472928	8.59667495212037e-12	0.396841426595207	3.84227033874568e-09	-0.579234659357932	9.18533946619028e-20	0.218961396292049	0.00160913741504905	-0.250404580256843	0.000293253715592368
SPC25|57405	blue	0.451892779187971	1.03735932462691e-11	0.947942226493667	7.68944933024923e-103	-0.590737629525335	1.12936178872171e-20	0.206923171714673	0.00291218267788817	-0.843828525894021	8.74495727056181e-57
TK1|7083	blue	0.448791599955758	1.4901786379698e-11	0.915115910894817	5.0633569411871e-82	-0.537112778284382	1.02065190864158e-16	0.192808678015426	0.00560981577506017	-0.82747015239563	8.88095364938513e-53
ZWINT|11130	blue	0.447978306421255	1.63768788499114e-11	0.940540696246172	3.81482858647935e-97	-0.565223347629311	1.05816124445243e-18	0.193451885377966	0.00544971667986205	-0.84112091997538	4.32567247215972e-56
CBX7|23492	blue	-0.444885159489032	2.33964081686952e-11	-0.873127889376843	2.90523515706082e-65	0.737921570338309	1.62828267277517e-36	-0.203880444936955	0.00336640654964608	0.816344979808047	2.75198010339374e-50
SEMA6D|80031	blue	-0.443277359871675	2.81229330628861e-11	-0.749060879436981	3.73583751594549e-38	0.645201020324509	1.6013100662697e-25	-0.0565014205991914	0.421008051166245	0.650561289037435	4.71301564927419e-26
CILP2|148113	blue	-0.44301261927822	2.898536471833e-11	0.669800408643437	4.73605500605828e-28	-0.542362016891759	4.49081137521359e-17	0.258621838180688	0.000180998653874798	-0.651420149734464	3.86538994120895e-26
UHRF1|29128	blue	0.440637394908224	3.79637184763674e-11	0.937732710166457	3.57274553204543e-95	-0.5333484290734	1.82296703490952e-16	0.183383930091465	0.00848935387502582	-0.829007397574902	3.89231114818927e-53
DTL|51514	blue	0.434630511055129	7.44254457292908e-11	0.939304317516346	2.8916830882573e-96	-0.569636518309679	4.96200358693294e-19	0.213051805732748	0.00216163706121753	-0.819944968270701	4.49151678035185e-51
RECQL4|9401	blue	0.430784073711738	1.13746549829039e-10	0.852860424361658	3.36176608597034e-59	-0.456034774099953	6.35820695115125e-12	0.118842150316588	0.0896634156582138	-0.787510754796222	1.50679030912517e-44
NFKBIL2|4796	blue	0.430094342695009	1.22666877195844e-10	0.797742803876707	1.77293803775053e-46	-0.355562111742341	1.67942060251131e-07	0.101763774246111	0.146529972965353	-0.737468379828273	1.89084194047957e-36
CKS2|1164	blue	0.428740225391179	1.42195522149924e-10	0.917737847009935	2.40136242336032e-83	-0.535900232401306	1.23129215137453e-16	0.195100081864559	0.0050579942978841	-0.838335644654869	2.17177513058657e-55
ESCO2|157570	blue	0.425804262398784	1.95443259416161e-10	0.904312777920116	5.50780944611674e-77	-0.582243840168656	5.35101977955508e-20	0.193988660348666	0.005319256498853	-0.779505140012669	4.11906782213774e-43
MLF1IP|79682	blue	0.41931141357079	3.90685432931424e-10	0.887201666196419	4.01185148640202e-70	-0.558046348244274	3.54051952290112e-18	0.177092380588781	0.0110794710200277	-0.819043075945666	7.10007907153341e-51
ZBTB16|7704	blue	-0.416346142661007	5.33442484389794e-10	-0.819118949296389	6.83243646746868e-51	0.593815154381232	6.35489444241514e-21	-0.224916864814888	0.00118580903114374	0.808759721961684	1.10455983913594e-48
C16orf75|116028	blue	0.416313493602033	5.35265878690666e-10	0.889149839045773	7.58403513856616e-71	-0.512931151267213	3.74903019537e-15	0.217438499604619	0.00173758833781581	-0.78335507346204	8.54060569505223e-44
